shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3649,34.632874,-118.728874,1062,94844.1202230699
p_3649,34.633156,-118.729218,1063,94888.5453213499
p_3649,34.6334,-118.729599,1064,94932.7396786099
p_3649,34.633694,-118.730087,1065,94988.1106347999
p_3649,34.633965,-118.730659,1066,95048.5640991299
p_3649,34.634201,-118.731178,1067,95102.8787303699
p_3649,34.63446,-118.731819,1068,95168.3004595699
p_3649,34.634724,-118.73259,1069,95244.8212607499
p_3649,34.6348,-118.732872,1070,95272.0181802599
p_3649,34.634846,-118.733177,1071,95300.4459587599
p_3649,34.634899,-118.734055,1072,95381.1657890499
p_3649,34.634914,-118.735588,1073,95521.7391429199
p_3649,34.634968,-118.736633,1074,95617.7440925499
p_3649,34.635036,-118.737427,1075,95690.9370525599
p_3649,34.635128,-118.738083,1076,95751.9464389899
p_3649,34.635254,-118.738716,1077,95811.6465086399
p_3649,34.635464,-118.739494,1078,95886.6898866599
p_3649,34.635654,-118.740097,1079,95945.8609183799
p_3649,34.635868,-118.740669,1080,96003.4307522399
p_3649,34.636143,-118.741272,1081,96066.5780896299
p_3649,34.636337,-118.741638,1082,96106.4446755499
p_3649,34.638954,-118.746483,1083,96637.1276897499
p_3649,34.639149,-118.746819,1084,96674.7709413599
p_3649,34.639351,-118.747131,1085,96711.1092304099
p_3649,34.639648,-118.747574,1086,96763.4092253899
p_3649,34.639988,-118.748009,1087,96818.3028838799
p_3649,34.64032,-118.748405,1088,96870.0204007699
p_3649,34.64069,-118.748772,1089,96923.0955336499
p_3649,34.641136,-118.749184,1090,96985.3436512499
p_3649,34.641636,-118.749611,1091,97053.2351879299
p_3649,34.641914,-118.749809,1092,97089.0211260799
p_3649,34.642212,-118.749969,1093,97125.1880454499
p_3649,34.642738,-118.750252,1094,97189.0479827199
p_3649,34.643196,-118.750465,1095,97243.4795259099
p_3649,34.650822,-118.753769,1096,98142.0562646299
p_3649,34.651291,-118.753975,1097,98197.4057426199
p_3649,34.652031,-118.754265,1098,98283.6945640199
p_3649,34.652611,-118.754402,1099,98349.2506908299
p_3649,34.653301,-118.754517,1100,98426.5178802899
p_3649,34.653942,-118.75457,1101,98497.7925219999
p_3649,34.656013,-118.754532,1102,98727.5638043499
p_3649,34.656464,-118.754532,1103,98777.5951709799
p_3649,34.657001,-118.754593,1104,98837.4287518099
p_3649,34.657753,-118.754723,1105,98921.6981953599
p_3649,34.658485,-118.754944,1106,99005.3909320099
p_3649,34.65921,-118.755249,1107,99090.5391182999
p_3649,34.66003,-118.755692,1108,99190.1574201799
p_3649,34.660858,-118.756325,1109,99298.8026013599
p_3649,34.661617,-118.757042,1110,99405.6151294299
p_3649,34.662247,-118.757767,1111,99502.05521449
p_3649,34.662674,-118.758377,1112,99575.33644904
p_3649,34.663368,-118.75943,1113,99698.79946881
p_3649,34.663883,-118.760231,1114,99791.82873292
p_3649,34.664162,-118.760658,1115,99841.7264743299
p_3649,34.664452,-118.761055,1116,99890.2972110399
p_3649,34.6646,-118.761246,1117,99914.2982976599
p_3649,34.665039,-118.761726,1118,99979.92894479
p_3649,34.665691,-118.762344,1119,100071.79926933
p_3649,34.666191,-118.762718,1120,100137.00455417
p_3649,34.666576,-118.762978,1121,100185.91298346
p_3649,34.667179,-118.763329,1122,100260.14062553
p_3649,34.668037,-118.763802,1123,100364.7306546
p_3649,34.668659,-118.764153,1124,100440.86304879
p_3649,34.669277,-118.764542,1125,100518.13729545
p_3649,34.669937,-118.764999,1126,100602.48840599
p_3649,34.670208,-118.765244,1127,100640.01208975
p_3649,34.670582,-118.765617,1128,100693.77169072
p_3649,34.670921,-118.765984,1129,100744.22642401
p_3649,34.671238,-118.766365,1130,100793.78477262
p_3649,34.671543,-118.766762,1131,100843.47107665
p_3649,34.671867,-118.76722,1132,100898.7331192
p_3649,34.672108,-118.767639,1133,100945.52486347
p_3649,34.672386,-118.768181,1134,101003.99422803
p_3649,34.672596,-118.768654,1135,101053.20798705
p_3649,34.672791,-118.769142,1136,101102.89003168
p_3649,34.67297,-118.769638,1137,101152.49625278
p_3649,34.673111,-118.770103,1138,101197.89324978
p_3649,34.673237,-118.770576,1139,101243.44130225
p_3649,34.673351,-118.771027,1140,101286.66663294
p_3649,34.673542,-118.771759,1141,101357.02046985
p_3649,34.673691,-118.772324,1142,101411.37641676
p_3649,34.673832,-118.772835,1143,101460.75213634
p_3649,34.673977,-118.773308,1144,101506.99019691
p_3649,34.674141,-118.773766,1145,101552.73846396
p_3649,34.674313,-118.774178,1146,101595.0448564
p_3649,34.674484,-118.774536,1147,101632.94414817
p_3649,34.674782,-118.775116,1148,101695.54136784
p_3649,34.675121,-118.775673,1149,101758.94601263
p_3649,34.675457,-118.776161,1150,101817.16611846
p_3649,34.675892,-118.776695,1151,101885.89577688
p_3649,34.676273,-118.777084,1152,101941.18935224
p_3649,34.676693,-118.777481,1153,102000.30468923
p_3649,34.677094,-118.777832,1154,102055.20142464
p_3649,34.677612,-118.778198,1155,102121.73864586
p_3649,34.678112,-118.778496,1156,102183.56473686
p_3649,34.678581,-118.778755,1157,102240.75161526
p_3649,34.679432,-118.779144,1158,102341.66372171
p_3649,34.679916,-118.779404,1159,102400.40555176
p_3649,34.680428,-118.779732,1160,102464.66748307
p_3649,34.68092,-118.780098,1161,102528.72953474
p_3649,34.681271,-118.780396,1162,102576.28956654
p_3649,34.68808,-118.786415,1163,103511.58798346
p_3649,34.688416,-118.786697,1164,103556.94316366
p_3649,34.688751,-118.786949,1165,103600.6960693
p_3649,34.689095,-118.787193,1166,103644.92502644
p_3649,34.689453,-118.787415,1167,103689.5463824
p_3649,34.689831,-118.787628,1168,103735.79941198
p_3649,34.697357,-118.791718,1169,104650.94624744
p_3649,34.697762,-118.791924,1170,104699.67843937
p_3649,34.698181,-118.792122,1171,104749.57493764
p_3649,34.698616,-118.79229,1172,104800.22710793
p_3649,34.699081,-118.792458,1173,104854.05942224
p_3649,34.701408,-118.793213,1174,105121.31256273
p_3649,34.701839,-118.79335,1175,105170.74566821
p_3649,34.702267,-118.79351,1176,105220.43726438
p_3649,34.70269,-118.793678,1177,105269.82262071
p_3649,34.703102,-118.793846,1178,105318.04994867
p_3649,34.70351,-118.794014,1179,105365.85692967
p_3649,34.704674,-118.79451,1180,105502.74773563
p_3649,34.706154,-118.795166,1181,105677.58562272
p_3649,34.707855,-118.795914,1182,105878.34372482
p_3649,34.708355,-118.796135,1183,105937.39082525
p_3649,34.711613,-118.797562,1184,106321.73298642
p_3649,34.712002,-118.797722,1185,106367.30803413
p_3649,34.712437,-118.797867,1186,106417.3596252
p_3649,34.712856,-118.797989,1187,106465.16620342
p_3649,34.713261,-118.798073,1188,106510.74919381
p_3649,34.713699,-118.798141,1189,106559.73653086
p_3649,34.714111,-118.79818,1190,106605.58130724
p_3649,34.714508,-118.79821,1191,106649.70829918
p_3649,34.723663,-118.798912,1192,107667.35584153
p_3649,34.724342,-118.798958,1193,107742.79880966
p_3649,34.724987,-118.798981,1194,107814.3832387
p_3649,34.72559,-118.798988,1195,107881.28044979
p_3649,34.726185,-118.798973,1196,107947.30140697
p_3649,34.726814,-118.798943,1197,108017.13396271
p_3649,34.727444,-118.798897,1198,108087.15025803
p_3649,34.728165,-118.79882,1199,108167.44513408
p_3649,34.728802,-118.798737,1200,108238.51882591
p_3649,34.729454,-118.79863,1201,108311.5097228
p_3649,34.745377,-118.795753,1202,110097.48111047
p_3649,34.746037,-118.795647,1203,110171.33940154
p_3649,34.74667,-118.79557,1204,110241.91493707
p_3649,34.747437,-118.795494,1205,110327.28692623
p_3649,34.74836,-118.795441,1206,110429.79576626
p_3649,34.748627,-118.795433,1207,110459.42472884
p_3649,34.749252,-118.795433,1208,110528.75971939
p_3649,34.74987,-118.795441,1209,110597.32207833
p_3649,34.755024,-118.795555,1210,111169.18174502
p_3649,34.756397,-118.795586,1211,111321.52346495
p_3649,34.757107,-118.795601,1212,111400.30008771
p_3649,34.757519,-118.795624,1213,111446.05426141
p_3649,34.757927,-118.795654,1214,111491.39947272
p_3649,34.758324,-118.7957,1215,111535.64203735
p_3649,34.758686,-118.795761,1216,111576.18741208
p_3649,34.759037,-118.795837,1217,111615.74282346
p_3649,34.759575,-118.795959,1218,111676.46268027
p_3649,34.760098,-118.796112,1219,111736.14931673
p_3649,34.760635,-118.796295,1220,111798.03321731
p_3649,34.761162,-118.796516,1221,111859.89878834
p_3649,34.761673,-118.796768,1222,111921.1021795
p_3649,34.762138,-118.797005,1223,111977.06503506
p_3649,34.762688,-118.797318,1224,112044.47394625
p_3649,34.765221,-118.798752,1225,112354.63010674
p_3649,34.765629,-118.798988,1226,112404.78425377
p_3649,34.766273,-118.799377,1227,112484.61098559
p_3649,34.76672,-118.799667,1228,112540.85907796
p_3649,34.767277,-118.800034,1229,112611.1938593
p_3649,34.767796,-118.8004,1230,112677.8093327
p_3649,34.768261,-118.800743,1231,112738.19981142
p_3649,34.768745,-118.801125,1232,112802.27679686
p_3649,34.769234,-118.801506,1233,112866.76962549
p_3649,34.769684,-118.801888,1234,112927.72055345
p_3649,34.770615,-118.802719,1235,113055.99397181
p_3649,34.77108,-118.803162,1236,113121.61110002
p_3649,34.771542,-118.803635,1237,113188.70537605
p_3649,34.771999,-118.804115,1238,113255.79466426
p_3649,34.772446,-118.804596,1239,113322.11020169
p_3649,34.772903,-118.805115,1240,113391.58974653
p_3649,34.773335,-118.805618,1241,113458.04906971
p_3649,34.773743,-118.806129,1242,113523.13890814
p_3649,34.774216,-118.80674,1243,113599.83033556
p_3649,34.774662,-118.807335,1244,113673.41351792
p_3649,34.77507,-118.807915,1245,113743.18019469
p_3649,34.775455,-118.808479,1246,113810.18412835
p_3649,34.77586,-118.809105,1247,113882.99999323
p_3649,34.776241,-118.809723,1248,113953.61568086
p_3649,34.782959,-118.820908,1249,115219.9381776
p_3649,34.786102,-118.826149,1250,115812.96257966
p_3649,34.786591,-118.826927,1251,115902.4789866
p_3649,34.787079,-118.82769,1252,115990.83891328
p_3649,34.78759,-118.82843,1253,116079.16005825
p_3649,34.788052,-118.829063,1254,116156.51129425
p_3649,34.790863,-118.832771,1255,116617.39329396
p_3649,34.791191,-118.833199,1256,116670.85686343
p_3649,34.791496,-118.833641,1257,116723.59377271
p_3649,34.791782,-118.834114,1258,116777.2645513
p_3649,34.792049,-118.834579,1259,116829.11413913
p_3649,34.792294,-118.835045,1260,116879.68627226
p_3649,34.79253,-118.835556,1261,116933.28184133
p_3649,34.792751,-118.836075,1262,116986.73390409
p_3649,34.792934,-118.836578,1263,117037.04513157
p_3649,34.793102,-118.837112,1264,117089.34866704
p_3649,34.79324,-118.837639,1265,117139.94974241
p_3649,34.793358,-118.838181,1266,117191.25032009
p_3649,34.793453,-118.838776,1267,117246.71345151
p_3649,34.793518,-118.839302,1268,117295.38844419
p_3649,34.793964,-118.843071,1269,117643.84528588
p_3649,34.794445,-118.846718,1270,117981.84329978
p_3649,34.795155,-118.852188,1271,118488.59172071
p_3649,34.795242,-118.852882,1272,118552.83231604
p_3649,34.795563,-118.855301,1273,118777.05256137
p_3649,34.796017,-118.858955,1274,119115.21778672
p_3649,34.79697,-118.867058,1275,119864.25123966
p_3649,34.797035,-118.867592,1276,119913.64835612
p_3649,34.797131,-118.868134,1277,119964.37885374
p_3649,34.797237,-118.868614,1278,120009.85180516
p_3649,34.797363,-118.869072,1279,120054.0340478
p_3649,34.797531,-118.869591,1280,120105.05491555
p_3649,34.797718,-118.870071,1281,120153.63320905
p_3649,34.797909,-118.870499,1282,120198.16455594
p_3649,34.798134,-118.870926,1283,120244.53203517
p_3649,34.798382,-118.871346,1284,120291.79904809
p_3649,34.798656,-118.871758,1285,120340.22891734
p_3649,34.798946,-118.872139,1286,120387.66978782
p_3649,34.799259,-118.87252,1287,120436.87662851
p_3649,34.80217,-118.875916,1288,120885.0541164
p_3649,34.807297,-118.88192,1289,121675.83637543
p_3649,34.807667,-118.882339,1290,121732.00326969
p_3649,34.807999,-118.882683,1291,121780.45213035
p_3649,34.808353,-118.883003,1292,121829.43783818
p_3649,34.808701,-118.883286,1293,121875.92397289
p_3649,34.80904,-118.883522,1294,121919.29028407
p_3649,34.809402,-118.883736,1295,121963.96885915
p_3649,34.809765,-118.883926,1296,122007.83135676
p_3649,34.810177,-118.884094,1297,122056.05311462
p_3649,34.810593,-118.884239,1298,122104.07214465
p_3649,34.811016,-118.884354,1299,122152.16377202
p_3649,34.811432,-118.884445,1300,122199.0587029
p_3649,34.811832,-118.884499,1301,122243.70777106
p_3649,34.81226,-118.884514,1302,122291.20869695
p_3649,34.812668,-118.884514,1303,122336.471052
p_3649,34.813057,-118.884483,1304,122379.71871452
p_3649,34.813484,-118.884422,1305,122427.41653955
p_3649,34.813942,-118.884315,1306,122479.160328
p_3649,34.814404,-118.884171,1307,122532.07962452
p_3649,34.814861,-118.883972,1308,122585.94816584
p_3649,34.815277,-118.883766,1309,122635.79835875
p_3649,34.815693,-118.883514,1310,122687.38708384
p_3649,34.816143,-118.883194,1311,122745.26066658
p_3649,34.816566,-118.882835,1312,122802.53996624
p_3649,34.816948,-118.882469,1313,122856.55102264
p_3649,34.817356,-118.882042,1314,122916.34132398
p_3649,34.81757,-118.881821,1315,122947.52526434
p_3649,34.819401,-118.879913,1316,123215.35350277
p_3649,34.820801,-118.878448,1317,123420.50151707
p_3649,34.823906,-118.875221,1318,123874.16339106
p_3649,34.824249,-118.874863,1319,123924.36839892
p_3649,34.826332,-118.872696,1320,124228.83292589
p_3649,34.827934,-118.87104,1321,124462.35888006
p_3649,34.829201,-118.869698,1322,124648.97988234
p_3649,34.830784,-118.868088,1323,124878.17604198
p_3649,34.834148,-118.864578,1324,125370.4783792
p_3649,34.834499,-118.86422,1325,125421.35677596
p_3649,34.834793,-118.863953,1326,125462.10302285
p_3649,34.835106,-118.863716,1327,125503.03811988
p_3649,34.835419,-118.863503,1328,125542.85414979
p_3649,34.835712,-118.863327,1329,125579.12710272
p_3649,34.836033,-118.863174,1330,125617.3893341
p_3649,34.836369,-118.863029,1331,125656.95368202
p_3649,34.836731,-118.862915,1332,125698.44477366
p_3649,34.837116,-118.862823,1333,125741.97685119
p_3649,34.837498,-118.862762,1334,125784.72074384
p_3649,34.837898,-118.86274,1335,125829.14138902
p_3649,34.83831,-118.862747,1336,125874.85217003
p_3649,34.838707,-118.862793,1337,125919.09492606
p_3649,34.839111,-118.862877,1338,125964.56751789
p_3649,34.839523,-118.862991,1339,126011.44813147
p_3649,34.839912,-118.863152,1340,126057.04623274
p_3649,34.840305,-118.863335,1341,126103.74735793
p_3649,34.840588,-118.863503,1342,126138.70141552
p_3649,34.840881,-118.863701,1343,126175.91069181
p_3649,34.841576,-118.864212,1344,126266.0723618
p_3649,34.845295,-118.866928,1345,126747.66097773
p_3649,34.848129,-118.869011,1346,127115.27336354
p_3649,34.848907,-118.869598,1347,127216.91685032
p_3649,34.850307,-118.870659,1348,127400.04969404
p_3649,34.852432,-118.872208,1349,127675.08143421
p_3649,34.860458,-118.87809,1350,128715.33127747
p_3649,34.861206,-118.878647,1351,128812.6974411
p_3649,34.861935,-118.879219,1352,128909.01125134
p_3649,34.862656,-118.879829,1353,129006.52587249
p_3649,34.863285,-118.880409,1354,129094.17285073
p_3649,34.863827,-118.880936,1355,129171.22847409
p_3649,34.864429,-118.881531,1356,129257.36919077
p_3649,34.872128,-118.889381,1357,130373.02429867
p_3649,34.872631,-118.8899,1358,130446.27420305
p_3649,34.873978,-118.891258,1359,130640.55802523
p_3649,34.874622,-118.89193,1360,130734.78684324
p_3649,34.874939,-118.892258,1361,130781.0040743
p_3649,34.875713,-118.893135,1362,130898.48598148
p_3649,34.876255,-118.893806,1363,130984.38623604
p_3649,34.876724,-118.894432,1364,131061.733795
p_3649,34.87812,-118.8964,1365,131299.12974848
p_3649,34.878613,-118.897057,1366,131380.36446175
p_3649,34.879044,-118.897507,1367,131443.44164641
p_3649,34.879475,-118.897949,1368,131506.0441323
p_3649,34.879944,-118.898338,1369,131569.06680387
p_3649,34.880474,-118.89872,1370,131637.45343478
p_3649,34.881035,-118.899078,1371,131707.77078195
p_3649,34.883461,-118.900246,1372,131997.31501485
p_3649,34.883945,-118.900574,1373,132058.81426325
p_3649,34.884327,-118.900848,1374,132108.04176537
p_3649,34.885071,-118.901535,1375,132211.75652501
p_3649,34.885441,-118.901985,1376,132269.86954728
p_3649,34.885723,-118.902374,1377,132317.23277807
p_3649,34.886135,-118.903061,1378,132394.90629287
p_3649,34.886898,-118.904587,1379,132558.0767399
p_3649,34.887741,-118.906387,1380,132747.34062867
p_3649,34.888695,-118.908195,1381,132943.59642386
p_3649,34.889278,-118.909363,1382,133068.42680788
p_3649,34.889664,-118.910141,1383,133151.44160149
p_3649,34.890156,-118.911125,1384,133256.65452381
p_3649,34.890362,-118.911522,1385,133299.54064427
p_3649,34.89056,-118.911888,1386,133339.56310717
p_3649,34.89077,-118.912247,1387,133379.8079057
p_3649,34.89101,-118.912674,1388,133427.05597034
p_3649,34.891945,-118.914093,1389,133593.1395614
p_3649,34.892231,-118.91452,1390,133643.43990792
p_3649,34.893196,-118.915947,1391,133812.18531626
p_3649,34.894035,-118.917198,1392,133959.6273101
p_3649,34.895531,-118.919395,1393,134220.14868776
p_3649,34.895832,-118.919792,1394,134269.46230179
p_3649,34.896061,-118.920074,1395,134305.6535181
p_3649,34.896339,-118.920357,1396,134345.90613191
p_3649,34.896622,-118.920647,1397,134386.99506733
p_3649,34.896942,-118.920914,1398,134430.0747261
p_3649,34.897209,-118.921135,1399,134465.92745708
p_3649,34.897545,-118.921402,1400,134510.48109968
p_3649,34.897892,-118.921623,1401,134553.95467127
p_3649,34.898308,-118.921829,1402,134603.79829548
p_3649,34.898685,-118.92205,1403,134650.24461737
p_3649,34.89901,-118.922203,1404,134688.91668204
p_3649,34.899513,-118.922386,1405,134747.17171354
p_3649,34.899933,-118.922508,1406,134795.08167862
p_3649,34.900322,-118.922585,1407,134838.80693915
p_3649,34.900692,-118.922653,1408,134880.32213517
p_3649,34.901962,-118.922882,1409,135022.76050605
p_3649,34.906418,-118.923615,1410,135521.6225413
p_3649,34.906818,-118.923676,1411,135566.34690361
p_3649,34.907436,-118.923729,1412,135635.07801857
p_3649,34.90807,-118.923721,1413,135705.4170724
p_3649,34.908543,-118.923676,1414,135758.05207968
p_3649,34.91106,-118.92334,1415,136038.96862532
p_3649,34.912094,-118.923218,1416,136154.22004246
p_3649,34.91243,-118.923241,1417,136191.55474832
p_3649,34.91272,-118.923256,1418,136223.75624032
p_3649,34.9137,-118.923431,1419,136333.64635041
p_3649,34.914391,-118.923553,1420,136411.11166403
p_3649,34.915825,-118.923851,1421,136572.51213142
p_3649,34.916294,-118.92392,1422,136624.92320262
p_3649,34.916401,-118.923943,1423,136636.97831131
p_3649,34.917038,-118.924011,1424,136707.91915466
p_3649,34.917793,-118.924026,1425,136791.68936213
p_3649,34.918472,-118.924004,1426,136867.04381598
p_3649,34.919304,-118.92392,1427,136959.66374682
p_3649,34.920139,-118.923782,1428,137053.15224809
p_3649,34.920727,-118.923653,1429,137119.44091029
p_3649,34.921368,-118.923462,1430,137192.66326498
p_3649,34.922653,-118.923019,1431,137340.85567777
p_3649,34.924164,-118.922508,1432,137514.86609354
p_3649,34.92469,-118.922363,1433,137574.70525731
p_3649,34.925159,-118.922256,1434,137627.64632038
p_3649,34.925636,-118.922188,1435,137680.9278291
p_3649,34.926136,-118.922188,1436,137736.39743813
p_3649,34.926666,-118.922203,1437,137795.21119992
p_3649,34.927135,-118.922241,1438,137847.35741883
p_3649,34.927597,-118.92231,1439,137898.99763079
p_3649,34.928047,-118.922417,1440,137949.86855033
p_3649,34.928524,-118.922577,1441,138004.76871553
p_3649,34.928989,-118.922768,1442,138059.2272884
p_3649,34.929482,-118.923004,1443,138118.01737617
p_3649,34.929905,-118.923248,1444,138169.97088076
p_3649,34.930321,-118.923538,1445,138223.18678575
p_3649,34.936581,-118.927841,1446,139021.21860295
p_3649,34.938099,-118.928864,1447,139213.81966766
p_3649,34.939102,-118.929558,1448,139341.88699307
p_3649,34.939739,-118.929939,1449,139420.66207994
p_3649,34.940159,-118.930222,1450,139473.94860504
p_3649,34.940392,-118.930367,1451,139502.9939588
p_3649,34.940628,-118.930504,1452,139532.01327532
p_3649,34.940887,-118.930634,1453,139563.10416989
p_3649,34.941151,-118.930763,1454,139594.67418288
p_3649,34.941395,-118.93087,1455,139623.4542195
p_3649,34.941639,-118.930984,1456,139652.45767291
p_3649,34.941887,-118.931091,1457,139681.65546044
p_3649,34.942142,-118.93119,1458,139711.35549786
p_3649,34.942383,-118.931274,1459,139739.17132643
p_3649,34.94265,-118.931366,1460,139769.96139815
p_3649,34.942902,-118.93145,1461,139798.95215021
p_3649,34.945904,-118.932396,1462,140143.02176826
p_3649,34.953575,-118.934822,1463,141022.41845926
p_3649,34.955673,-118.935478,1464,141262.75879183
p_3649,34.958965,-118.936516,1465,141640.07742773
p_3649,34.964607,-118.938293,1466,142286.69849966
p_3649,34.971214,-118.940369,1467,143043.80092946
p_3649,34.972023,-118.940643,1468,143136.9740646
p_3649,34.978004,-118.942451,1469,143820.73832574
p_3649,34.982738,-118.94397,1470,144363.93553506
p_3649,34.986019,-118.945045,1471,144740.93224417
p_3649,34.99049,-118.946472,1472,145253.77226852
p_3649,34.992031,-118.946877,1473,145428.68435697
p_3649,34.997047,-118.948517,1474,146004.95162078
p_3649,34.999676,-118.949364,1475,146306.68977436
p_3649,35.00145,-118.949921,1476,146509.96067228
p_3649,35.004974,-118.951057,1477,146914.43464642
p_3649,35.006165,-118.951424,1478,147050.74572797
p_3649,35.020741,-118.956055,1479,148722.14936313
p_3649,35.035343,-118.960602,1480,150394.41011389
p_3649,35.051064,-118.965637,1481,152198.00651684
p_3649,35.056126,-118.967247,1482,152778.48233547
p_3649,35.058899,-118.968048,1483,153094.68224652
p_3649,35.089993,-118.977959,1484,156660.7780751
p_3649,35.09259,-118.978737,1485,156957.50076721
p_3649,35.094559,-118.97937,1486,157183.44307145
p_3649,35.118019,-118.986839,1487,159873.75872846
p_3649,35.12159,-118.987877,1488,160281.0775727
p_3649,35.122124,-118.988037,1489,160342.08980742
p_3649,35.122482,-118.988167,1490,160383.5373556
p_3649,35.126305,-118.989456,1491,160823.64472093
p_3649,35.136131,-118.992493,1492,161948.36321025
p_3649,35.144249,-118.99511,1493,162880.04174716
p_3649,35.147678,-118.996147,1494,163272.02706433
p_3649,35.150433,-118.997063,1495,163588.86789035
p_3649,35.157757,-118.999344,1496,164427.57696632
p_3649,35.167141,-119.00238,1497,165504.78911261
p_3649,35.170658,-119.003487,1498,165907.79987048
p_3649,35.173363,-119.004356,1499,166218.16815066
p_3649,35.174236,-119.004601,1500,166317.56020731
p_3649,35.174797,-119.004753,1501,166381.32124083
p_3649,35.175728,-119.004951,1502,166486.17285713
p_3649,35.179272,-119.005463,1503,166882.11417436
p_3649,35.194927,-119.007988,1504,168634.10223239
p_3649,35.197529,-119.008392,1505,168925.11412379
p_3649,35.199612,-119.008728,1506,169158.22783386
p_3649,35.203144,-119.009247,1507,169552.92287241
p_3649,35.204628,-119.009499,1508,169719.15572459
p_3649,35.208141,-119.010071,1509,170112.3681684
p_3649,35.208584,-119.010132,1510,170161.8294019
p_3649,35.210739,-119.010475,1511,170402.94590227
p_3649,35.23336,-119.014061,1512,172933.77032069
p_3649,35.234314,-119.014267,1513,173041.25998673
p_3649,35.235249,-119.014465,1514,173146.54754463
p_3649,35.237186,-119.014969,1515,173366.29011375
p_3649,35.239246,-119.015518,1516,173600.23603484
p_3649,35.252201,-119.01889,1517,175069.93011399
p_3649,35.261703,-119.021416,1518,176148.90308404
p_3649,35.262718,-119.021675,1519,176263.95247778
p_3649,35.266541,-119.022713,1520,176698.48607628
p_3649,35.268505,-119.023193,1521,176920.71702809
p_3649,35.270897,-119.023819,1522,177192.14230847
p_3649,35.273857,-119.024551,1523,177527.22661244
p_3649,35.276352,-119.025208,1524,177810.41637331
p_3649,35.281235,-119.026482,1525,178364.42423501
p_3649,35.28162,-119.026581,1526,178408.07754774
p_3649,35.282433,-119.026794,1527,178500.33439068
p_3649,35.286377,-119.027824,1528,178947.82453804
p_3649,35.288635,-119.028419,1529,179204.12071508
p_3649,35.292198,-119.029388,1530,179609.12904946
p_3649,35.29668,-119.030548,1531,180117.46012579
p_3649,35.299366,-119.031281,1532,180422.82813443
p_3649,35.310143,-119.034042,1533,181644.57879725
p_3649,35.310646,-119.034172,1534,181701.62331989
p_3649,35.311508,-119.034401,1535,181799.5002345
p_3649,35.311974,-119.034523,1536,181852.37824657
p_3649,35.313389,-119.034966,1537,182014.45395466
p_3649,35.313816,-119.035072,1538,182062.79879192
p_3649,35.317799,-119.036064,1539,182513.81171028
p_3649,35.320786,-119.036858,1540,182852.98250251
p_3649,35.324852,-119.037895,1541,183313.84031791
p_3649,35.325073,-119.037949,1542,183338.84628623
p_3649,35.329666,-119.039154,1543,183860.06916187
p_3649,35.329975,-119.039223,1544,183894.92095077
p_3649,35.330074,-119.039246,1545,183906.10196095
p_3649,35.330692,-119.039352,1546,183975.34099205
p_3649,35.330765,-119.03936,1547,183983.47269213
p_3649,35.331181,-119.039406,1548,184029.81560101
p_3649,35.331734,-119.039436,1549,184091.22970092
p_3649,35.332409,-119.039436,1550,184166.11870185
p_3649,35.337872,-119.03949,1551,184772.24054015
p_3649,35.338852,-119.039383,1552,184881.40265956
p_3649,35.340031,-119.039307,1553,185012.39128239
p_3649,35.340137,-119.039284,1554,185024.33607219
p_3649,35.340256,-119.039238,1555,185038.18518753
p_3649,35.340355,-119.039177,1556,185050.48942179
p_3649,35.340446,-119.039108,1557,185062.37550877
p_3649,35.340542,-119.039009,1558,185076.31969529
p_3649,35.34066,-119.038841,1559,185096.43549315
p_3649,35.340721,-119.038704,1560,185110.60994656
p_3649,35.340771,-119.038567,1561,185124.24392568
p_3649,35.340801,-119.038422,1562,185137.83931931
p_3649,35.340813,-119.038284,1563,185150.4550776
p_3649,35.340805,-119.03817,1564,185160.85653362
p_3649,35.340797,-119.038063,1565,185170.62410624
p_3649,35.340763,-119.037918,1566,185184.33490156
p_3649,35.340702,-119.037766,1567,185199.72128069
p_3649,35.340641,-119.037628,1568,185213.97567948
p_3649,35.340561,-119.037506,1569,185228.18078224
p_3649,35.340481,-119.037422,1570,185239.88941122
p_3649,35.340412,-119.037361,1571,185249.34222693
p_3649,35.340313,-119.037292,1572,185261.99090587
p_3649,35.340225,-119.037254,1573,185272.34736222
p_3649,35.34016,-119.037239,1574,185279.68669762
p_3649,35.340031,-119.037216,1575,185294.15076366
p_3649,35.339897,-119.037209,1576,185309.03124986
p_3649,35.339653,-119.037201,1577,185336.11203891
p_3649,35.339539,-119.037125,1578,185350.52405313
p_3649,35.339535,-119.038475,1579,185473.25264606
p_3649,35.339523,-119.038956,1580,185517.00037076
p_3649,35.33952,-119.0392,1581,185539.18478377
p_3649,35.339539,-119.040085,1582,185619.66728698
p_3649,35.339542,-119.040604,1583,185666.85047618
p_3649,35.339546,-119.041031,1584,185705.67135514
p_3649,35.339546,-119.041824,1585,185777.76256042
p_3649,35.339542,-119.042099,1586,185802.76660236
p_3649,35.339558,-119.042686,1587,185856.15997235
p_3649,35.339573,-119.043411,1588,185922.0903253
p_3649,35.339596,-119.045113,1589,186076.83920089
p_3649,35.3396,-119.045288,1590,186092.75453551
p_3649,35.339611,-119.046219,1591,186177.39998324
p_3649,35.339611,-119.047821,1592,186323.03682859
p_3649,35.339615,-119.047974,1593,186336.95304313
p_3649,35.33963,-119.050407,1594,186558.1418223
p_3649,35.339634,-119.050735,1595,186587.96339731
